game_idx,global_step,opponent,win,rolling,shift_idx,games_since_shift
4094,322158,defensive,0,0.5300,0,310
4095,322240,defensive,1,0.5300,0,311
4096,322296,defensive,0,0.5300,0,312
4097,322338,defensive,0,0.5200,0,313
4098,322410,defensive,1,0.5300,0,314
4099,322502,defensive,1,0.5300,0,315
4100,322579,defensive,1,0.5300,0,316
4101,322646,defensive,1,0.5400,0,317
4102,322693,defensive,0,0.5300,0,318
4103,322758,defensive,1,0.5300,0,319
4104,322816,defensive,1,0.5300,0,320
4105,322888,defensive,0,0.5200,0,321
4106,322940,defensive,0,0.5200,0,322
4107,323045,defensive,1,0.5300,0,323
4108,323093,defensive,0,0.5200,0,324
4109,323207,defensive,0,0.5200,0,325
4110,323276,defensive,1,0.5200,0,326
4111,323411,defensive,0,0.5200,0,327
4112,323474,defensive,1,0.5200,0,328
4113,323568,defensive,1,0.5300,0,329
4114,323652,defensive,1,0.5400,0,330
4115,323721,defensive,1,0.5400,0,331
4116,323781,defensive,1,0.5500,0,332
4117,323852,defensive,1,0.5500,0,333
4118,323925,defensive,1,0.5500,0,334
4119,323967,defensive,0,0.5400,0,335
4120,324007,defensive,0,0.5400,0,336
4121,324097,defensive,0,0.5400,0,337
4122,324143,defensive,1,0.5400,0,338
4123,324214,defensive,1,0.5400,0,339
4124,324256,defensive,0,0.5300,0,340
4125,324328,defensive,1,0.5300,0,341
4126,324370,defensive,0,0.5300,0,342
4127,324432,defensive,1,0.5400,0,343
4128,324502,defensive,1,0.5400,0,344
4129,324547,defensive,0,0.5300,0,345
4130,324618,defensive,1,0.5400,0,346
4131,324689,defensive,1,0.5400,0,347
4132,324758,defensive,1,0.5500,0,348
4133,324819,defensive,1,0.5500,0,349
4134,325099,defensive,1,0.5500,0,350
4135,325218,defensive,1,0.5500,0,351
4136,325276,defensive,1,0.5600,0,352
4137,325323,defensive,0,0.5500,0,353
4138,325439,defensive,1,0.5500,0,354
4139,325486,defensive,0,0.5500,0,355
4140,325550,defensive,1,0.5600,0,356
4141,325621,defensive,1,0.5700,0,357
4142,325688,defensive,1,0.5800,0,358
4143,325758,defensive,1,0.5900,0,359
4144,325802,defensive,0,0.5800,0,360
4145,325843,defensive,0,0.5700,0,361
4146,325887,defensive,0,0.5700,0,362
4147,325968,defensive,1,0.5800,0,363
4148,326032,defensive,1,0.5800,0,364
4149,326119,defensive,1,0.5900,0,365
4150,326170,defensive,0,0.5800,0,366
4151,326261,defensive,1,0.5800,0,367
4152,326409,defensive,1,0.5800,0,368
4153,326456,defensive,0,0.5700,0,369
4154,326506,defensive,0,0.5700,0,370
4155,326567,defensive,1,0.5700,0,371
4156,326652,defensive,1,0.5800,0,372
4157,326780,defensive,0,0.5700,0,373
4158,326908,defensive,1,0.5800,0,374
4159,326992,defensive,1,0.5800,0,375
4160,327062,defensive,1,0.5900,0,376
4161,327124,defensive,1,0.5900,0,377
4162,327205,defensive,1,0.6000,0,378
4163,327267,defensive,1,0.6000,0,379
4164,327317,defensive,0,0.6000,0,380
4165,327378,defensive,1,0.6100,0,381
4166,327501,defensive,0,0.6000,0,382
4167,327578,defensive,1,0.6000,0,383
4168,327831,defensive,1,0.6000,0,384
4169,327922,defensive,1,0.6000,0,385
4170,328000,defensive,1,0.6000,0,386
4171,328076,defensive,1,0.6100,0,387
4172,328152,defensive,1,0.6100,0,388
4173,328228,defensive,1,0.6200,0,389
4174,328277,defensive,0,0.6200,0,390
4175,328366,defensive,1,0.6300,0,391
4176,328419,defensive,0,0.6200,0,392
4177,328489,defensive,1,0.6200,0,393
4178,328579,defensive,1,0.6200,0,394
4179,328645,defensive,0,0.6200,0,395
4180,328725,defensive,1,0.6200,0,396
4181,328799,defensive,1,0.6200,0,397
4182,328887,defensive,1,0.6300,0,398
4183,328954,defensive,1,0.6300,0,399
4184,329032,defensive,1,0.6300,0,400
4185,329098,defensive,1,0.6400,0,401
4186,329142,defensive,0,0.6400,0,402
4187,329207,defensive,1,0.6500,0,403
4188,329296,defensive,1,0.6600,0,404
4189,329387,defensive,1,0.6700,0,405
4190,329559,defensive,1,0.6700,0,406
4191,329645,defensive,1,0.6800,0,407
4192,329726,defensive,0,0.6800,0,408
4193,329772,defensive,0,0.6800,0,409
4194,329847,defensive,1,0.6900,0,410
4195,329943,defensive,0,0.6800,0,411
4196,330076,defensive,1,0.6900,0,412
4197,330131,defensive,0,0.6900,0,413
4198,330202,defensive,1,0.6900,0,414
4199,330271,defensive,1,0.6900,0,415
4200,330315,defensive,0,0.6800,0,416
4201,330402,defensive,1,0.6800,0,417
4202,330471,defensive,1,0.6900,0,418
4203,330551,defensive,1,0.6900,0,419
4204,330636,defensive,1,0.6900,0,420
4205,330724,defensive,1,0.7000,0,421
4206,330798,defensive,1,0.7100,0,422
4207,330869,defensive,0,0.7000,0,423
4208,330933,defensive,1,0.7100,0,424
4209,330982,defensive,0,0.7100,0,425
4210,331060,defensive,1,0.7100,0,426
4211,331161,defensive,1,0.7200,0,427
4212,331251,defensive,1,0.7200,0,428
4213,331339,defensive,1,0.7200,0,429
4214,331416,defensive,1,0.7200,0,430
4215,331486,defensive,1,0.7200,0,431
4216,331527,defensive,0,0.7100,0,432
4217,331571,defensive,0,0.7000,0,433
4218,331637,defensive,1,0.7000,0,434
4219,331704,defensive,1,0.7100,0,435
4220,331776,defensive,1,0.7200,0,436
4221,331849,defensive,1,0.7300,0,437
4222,331917,defensive,1,0.7300,0,438
4223,331989,defensive,1,0.7300,0,439
4224,332035,defensive,0,0.7300,0,440
4225,332101,defensive,1,0.7300,0,441
4226,332156,defensive,0,0.7300,0,442
4227,332200,defensive,0,0.7200,0,443
4228,332246,defensive,0,0.7100,0,444
4229,332323,defensive,1,0.7200,0,445
4230,332383,defensive,1,0.7200,0,446
4231,332442,defensive,1,0.7200,0,447
4232,332493,defensive,0,0.7100,0,448
4233,332581,defensive,1,0.7100,0,449
4234,332637,defensive,1,0.7100,0,450
4235,332714,defensive,1,0.7100,0,451
4236,332772,defensive,0,0.7000,0,452
4237,332842,defensive,1,0.7100,0,453
4238,332889,defensive,0,0.7000,0,454
4239,332987,defensive,1,0.7100,0,455
4240,333146,defensive,1,0.7100,0,456
4241,333203,defensive,1,0.7100,0,457
4242,333274,defensive,1,0.7100,0,458
4243,333357,defensive,1,0.7100,0,459
4244,333401,defensive,0,0.7100,0,460
4245,333469,defensive,0,0.7100,0,461
4246,333515,defensive,0,0.7100,0,462
4247,333577,defensive,1,0.7100,0,463
4248,333644,defensive,1,0.7100,0,464
4249,333698,defensive,0,0.7000,0,465
4250,333802,defensive,1,0.7100,0,466
4251,333859,defensive,1,0.7100,0,467
4252,334007,defensive,1,0.7100,0,468
4253,334091,defensive,1,0.7200,0,469
4254,334155,defensive,1,0.7300,0,470
4255,334198,defensive,0,0.7200,0,471
4256,334254,defensive,0,0.7100,0,472
4257,334344,defensive,1,0.7200,0,473
4258,334417,defensive,1,0.7200,0,474
4259,334493,defensive,1,0.7200,0,475
4260,334563,defensive,0,0.7100,0,476
4261,334654,defensive,1,0.7100,0,477
4262,334709,defensive,0,0.7000,0,478
4263,334807,defensive,1,0.7000,0,479
4264,334874,defensive,0,0.7000,0,480
4265,334941,defensive,1,0.7000,0,481
4266,335010,defensive,1,0.7100,0,482
4267,335086,defensive,1,0.7100,0,483
4268,335148,defensive,1,0.7100,0,484
4269,335211,defensive,1,0.7100,0,485
4270,335300,defensive,1,0.7100,0,486
4271,335421,defensive,1,0.7100,0,487
4272,335572,defensive,0,0.7000,0,488
4273,335682,defensive,1,0.7000,0,489
4274,335804,defensive,1,0.7100,0,490
4275,335974,defensive,1,0.7100,0,491
4276,336060,defensive,1,0.7200,0,492
4277,336137,defensive,1,0.7200,0,493
4278,336207,defensive,1,0.7200,0,494
4279,336264,defensive,0,0.7200,0,495
4280,336381,defensive,0,0.7100,0,496
4281,336460,defensive,1,0.7100,0,497
4282,336540,defensive,1,0.7100,0,498
4283,336597,defensive,0,0.7000,0,499
4284,336667,defensive,1,0.7000,0,500
4285,336736,defensive,0,0.6900,0,501
4286,336796,defensive,1,0.7000,0,502
4287,336853,defensive,0,0.6900,0,503
4288,336918,defensive,1,0.6900,0,504
4289,336963,defensive,0,0.6800,0,505
4290,337005,defensive,1,0.6800,0,506
4291,337064,defensive,0,0.6700,0,507
4292,337109,defensive,0,0.6700,0,508
4293,337199,defensive,1,0.6800,0,509
4294,337249,defensive,0,0.6700,0,510
4295,337313,defensive,1,0.6800,0,511
4296,337360,defensive,1,0.6800,0,512
4297,337436,defensive,1,0.6900,0,513
4298,337510,defensive,1,0.6900,0,514
4299,337630,defensive,1,0.6900,0,515
4300,337675,defensive,0,0.6900,0,516
4301,337764,defensive,1,0.6900,0,517
4302,337830,defensive,1,0.6900,0,518
4303,337873,defensive,0,0.6800,0,519
4304,337938,defensive,1,0.6800,0,520
4305,338009,defensive,1,0.6800,0,521
4306,338069,defensive,1,0.6800,0,522
4307,338141,defensive,1,0.6900,0,523
4308,338198,defensive,0,0.6800,0,524
4309,338247,defensive,0,0.6800,0,525
4310,338328,defensive,1,0.6800,0,526
4311,338411,defensive,1,0.6800,0,527
4312,338485,defensive,1,0.6800,0,528
4313,338558,defensive,1,0.6800,0,529
4314,338683,defensive,0,0.6700,0,530
4315,338764,defensive,1,0.6700,0,531
4316,338828,defensive,1,0.6800,0,532
4317,338906,defensive,1,0.6900,0,533
4318,339026,defensive,1,0.6900,0,534
4319,339098,defensive,1,0.6900,0,535
4320,339169,defensive,1,0.6900,0,536
4321,339215,defensive,0,0.6800,0,537
4322,339262,defensive,0,0.6700,0,538
4323,339413,defensive,1,0.6700,0,539
4324,339482,defensive,1,0.6800,0,540
4325,339577,defensive,1,0.6800,0,541
4326,339643,defensive,0,0.6800,0,542
4327,339700,defensive,1,0.6900,0,543
4328,339745,defensive,0,0.6900,0,544
4329,339816,defensive,1,0.6900,0,545
4330,339904,defensive,1,0.6900,0,546
4331,339965,defensive,1,0.6900,0,547
4332,340086,defensive,0,0.6900,0,548
4333,340151,defensive,1,0.6900,0,549
4334,340324,defensive,1,0.6900,0,550
4335,340399,defensive,1,0.6900,0,551
4336,340469,defensive,1,0.7000,0,552
4337,340554,defensive,1,0.7000,0,553
4338,340628,defensive,1,0.7100,0,554
4339,340711,defensive,1,0.7100,0,555
4340,340790,defensive,1,0.7100,0,556
4341,340854,defensive,1,0.7100,0,557
4342,340901,defensive,0,0.7000,0,558
4343,340965,defensive,1,0.7000,0,559
4344,341013,defensive,0,0.7000,0,560
4345,341076,defensive,0,0.7000,0,561
4346,341159,defensive,1,0.7100,0,562
4347,341236,defensive,1,0.7100,0,563
4348,341298,defensive,0,0.7000,0,564
4349,341382,defensive,1,0.7100,0,565
4350,341424,defensive,0,0.7000,0,566
4351,341495,defensive,1,0.7000,0,567
4352,341565,defensive,1,0.7000,0,568
4353,341667,defensive,1,0.7000,0,569
4354,341732,defensive,1,0.7000,0,570
4355,341781,defensive,0,0.7000,0,571
4356,341916,defensive,1,0.7100,0,572
4357,342031,defensive,0,0.7000,0,573
4358,342112,defensive,1,0.7000,0,574
4359,342261,defensive,1,0.7000,0,575
4360,342342,defensive,0,0.7000,0,576
4361,342413,defensive,1,0.7000,0,577
4362,342452,defensive,0,0.7000,0,578
4363,342501,defensive,0,0.6900,0,579
4364,342576,defensive,1,0.7000,0,580
4365,342621,defensive,0,0.6900,0,581
4366,342686,defensive,1,0.6900,0,582
4367,342733,defensive,0,0.6800,0,583
4368,342832,defensive,0,0.6700,0,584
4369,342902,defensive,1,0.6700,0,585
4370,342978,defensive,1,0.6700,0,586
4371,343048,defensive,0,0.6600,0,587
4372,343144,defensive,1,0.6700,0,588
4373,343213,defensive,1,0.6700,0,589
4374,343274,defensive,1,0.6700,0,590
4375,343344,defensive,0,0.6600,0,591
4376,343413,defensive,1,0.6600,0,592
4377,343503,defensive,1,0.6600,0,593
4378,343548,defensive,0,0.6500,0,594
4379,343615,defensive,1,0.6600,0,595
4380,343701,defensive,1,0.6700,0,596
4381,343765,defensive,1,0.6700,0,597
4382,343872,defensive,1,0.6700,0,598
4383,343953,defensive,0,0.6700,0,599
4384,344091,defensive,1,0.6700,0,600
4385,344160,defensive,1,0.6800,0,601
4386,344211,defensive,0,0.6700,0,602
4387,344291,defensive,1,0.6800,0,603
4388,344363,defensive,0,0.6700,0,604
4389,344495,defensive,1,0.6800,0,605
4390,344572,defensive,1,0.6800,0,606
4391,344647,defensive,1,0.6900,0,607
4392,344729,defensive,1,0.7000,0,608
4393,344770,defensive,0,0.6900,0,609
4394,344840,defensive,1,0.7000,0,610
4395,344910,defensive,1,0.7000,0,611
4396,344980,defensive,1,0.7000,0,612
4397,345023,defensive,0,0.6900,0,613
4398,345091,defensive,0,0.6800,0,614
4399,345147,defensive,0,0.6700,0,615
4400,345192,defensive,0,0.6700,0,616
4401,345292,defensive,1,0.6700,0,617
4402,345368,defensive,1,0.6700,0,618
4403,345456,defensive,1,0.6800,0,619
4404,345523,defensive,1,0.6800,0,620
4405,345604,defensive,0,0.6700,0,621
4406,345649,defensive,0,0.6600,0,622
4407,345704,defensive,0,0.6500,0,623
4408,345775,defensive,1,0.6600,0,624
4409,345904,defensive,0,0.6600,0,625
4410,345971,defensive,1,0.6600,0,626
4411,346055,defensive,1,0.6600,0,627
4412,346117,defensive,0,0.6500,0,628
4413,346189,defensive,1,0.6500,0,629
4414,346261,defensive,1,0.6600,0,630
4415,346350,defensive,1,0.6600,0,631
4416,346438,defensive,1,0.6600,0,632
4417,346479,defensive,0,0.6500,0,633
4418,346556,defensive,1,0.6500,0,634
4419,346624,defensive,1,0.6500,0,635
4420,346767,defensive,0,0.6400,0,636
4421,346856,defensive,1,0.6500,0,637
4422,346930,defensive,1,0.6600,0,638
4423,347025,defensive,1,0.6600,0,639
4424,347107,defensive,1,0.6600,0,640
4425,347168,defensive,0,0.6500,0,641
4426,347218,defensive,0,0.6500,0,642
4427,347283,defensive,1,0.6500,0,643
4428,347361,defensive,1,0.6600,0,644
4429,347408,defensive,0,0.6500,0,645
4430,347459,defensive,0,0.6400,0,646
4431,347547,defensive,1,0.6400,0,647
4432,347616,defensive,1,0.6500,0,648
4433,347683,defensive,1,0.6500,0,649
4434,347748,defensive,1,0.6500,0,650
4435,347818,defensive,1,0.6500,0,651
4436,347879,defensive,1,0.6500,0,652
4437,347980,defensive,1,0.6500,0,653
4438,348057,defensive,1,0.6500,0,654
4439,348145,defensive,1,0.6500,0,655
4440,348221,defensive,1,0.6500,0,656
4441,348310,defensive,1,0.6500,0,657
4442,348394,defensive,1,0.6600,0,658
4443,348435,defensive,0,0.6500,0,659
4444,348523,defensive,1,0.6600,0,660
4445,348586,defensive,1,0.6700,0,661
4446,348634,defensive,0,0.6600,0,662
4447,348708,defensive,1,0.6600,0,663
4448,348786,defensive,1,0.6700,0,664
4449,348860,defensive,1,0.6700,0,665
4450,348940,defensive,1,0.6800,0,666
4451,349029,defensive,1,0.6800,0,667
4452,349096,defensive,1,0.6800,0,668
4453,349170,defensive,1,0.6800,0,669
4454,349237,defensive,1,0.6800,0,670
4455,349372,defensive,1,0.6900,0,671
4456,349429,defensive,1,0.6900,0,672
4457,349640,defensive,0,0.6900,0,673
4458,349758,defensive,1,0.6900,0,674
4459,349832,defensive,1,0.6900,0,675
4460,349907,defensive,1,0.7000,0,676
4461,349959,defensive,0,0.6900,0,677
4462,350011,defensive,0,0.6900,0,678
4463,350094,defensive,1,0.7000,0,679
4464,350183,defensive,1,0.7000,0,680
4465,350252,defensive,1,0.7100,0,681
4466,350344,defensive,1,0.7100,0,682
4467,350424,defensive,1,0.7200,0,683
4468,350500,defensive,1,0.7300,0,684
4469,350551,defensive,0,0.7200,0,685
4470,350613,defensive,1,0.7200,0,686
4471,350682,defensive,1,0.7300,0,687
4472,350756,defensive,1,0.7300,0,688
4473,350827,defensive,1,0.7300,0,689
4474,350874,defensive,0,0.7200,0,690
4475,350935,defensive,1,0.7300,0,691
4476,350988,defensive,0,0.7200,0,692
4477,351065,defensive,1,0.7200,0,693
4478,351116,defensive,0,0.7200,0,694
4479,351185,defensive,1,0.7200,0,695
4480,351267,defensive,1,0.7200,0,696
4481,351345,defensive,1,0.7200,0,697
4482,351427,defensive,1,0.7200,0,698
4483,351507,defensive,1,0.7300,0,699
4484,351566,defensive,1,0.7300,0,700
4485,351637,defensive,1,0.7300,0,701
4486,351740,defensive,1,0.7400,0,702
4487,351801,defensive,1,0.7400,0,703
4488,351881,defensive,1,0.7500,0,704
4489,351945,defensive,1,0.7500,0,705
4490,352020,defensive,1,0.7500,0,706
4491,352064,defensive,0,0.7400,0,707
4492,352177,defensive,0,0.7300,0,708
4493,352309,defensive,1,0.7400,0,709
4494,352358,defensive,0,0.7300,0,710
4495,352443,defensive,1,0.7300,0,711
4496,352500,defensive,1,0.7300,0,712
4497,352563,defensive,1,0.7400,0,713
4498,352625,defensive,1,0.7500,0,714
4499,352760,defensive,1,0.7600,0,715
4500,352853,defensive,1,0.7700,0,716
4501,352938,defensive,1,0.7700,0,717
4502,353022,defensive,1,0.7700,0,718
4503,353099,defensive,1,0.7700,0,719
4504,353158,defensive,1,0.7700,0,720
4505,353228,defensive,1,0.7800,0,721
4506,353299,defensive,1,0.7900,0,722
4507,353368,defensive,1,0.8000,0,723
4508,353478,defensive,1,0.8000,0,724
4509,353522,defensive,0,0.8000,0,725
4510,353596,defensive,1,0.8000,0,726
4511,353682,defensive,1,0.8000,0,727
4512,353746,defensive,1,0.8100,0,728
4513,353843,defensive,1,0.8100,0,729
4514,353910,defensive,1,0.8100,0,730
4515,353991,defensive,1,0.8100,0,731
4516,354062,defensive,1,0.8100,0,732
4517,354111,defensive,0,0.8100,0,733
4518,354152,defensive,0,0.8000,0,734
4519,354288,defensive,1,0.8000,0,735
4520,354446,defensive,1,0.8100,0,736
4521,354525,defensive,1,0.8100,0,737
4522,354610,defensive,1,0.8100,0,738
4523,354656,defensive,0,0.8000,0,739
4524,354721,defensive,1,0.8000,0,740
4525,354814,defensive,1,0.8100,0,741
4526,354882,defensive,1,0.8200,0,742
4527,354959,defensive,1,0.8200,0,743
4528,355019,defensive,1,0.8200,0,744
4529,355086,defensive,1,0.8300,0,745
4530,355151,defensive,1,0.8400,0,746
4531,355254,defensive,1,0.8400,0,747
4532,355327,defensive,1,0.8400,0,748
4533,355372,defensive,0,0.8300,0,749
4534,355449,defensive,1,0.8300,0,750
4535,355534,defensive,1,0.8300,0,751
4536,355608,defensive,1,0.8300,0,752
4537,355738,defensive,0,0.8200,0,753
4538,355783,defensive,0,0.8100,0,754
4539,355825,defensive,0,0.8000,0,755
4540,355910,defensive,1,0.8000,0,756
4541,355979,defensive,1,0.8000,0,757
4542,356063,defensive,1,0.8000,0,758
4543,356325,defensive,0,0.8000,0,759
4544,356368,defensive,0,0.7900,0,760
4545,356474,defensive,0,0.7800,0,761
4546,356566,defensive,1,0.7900,0,762
4547,356660,defensive,1,0.7900,0,763
4548,356742,defensive,1,0.7900,0,764
4549,356790,defensive,0,0.7800,0,765
4550,356938,defensive,1,0.7800,0,766
4551,357027,defensive,0,0.7700,0,767
4552,357103,defensive,1,0.7700,0,768
4553,357166,defensive,1,0.7700,0,769
4554,357236,defensive,1,0.7700,0,770
4555,357279,defensive,0,0.7600,0,771
4556,357364,defensive,1,0.7600,0,772
4557,357431,defensive,1,0.7700,0,773
4558,357484,defensive,0,0.7600,0,774
4559,357555,defensive,1,0.7600,0,775
4560,357615,defensive,1,0.7600,0,776
4561,357661,defensive,0,0.7600,0,777
4562,357742,defensive,1,0.7700,0,778
4563,357808,defensive,1,0.7700,0,779
4564,357895,defensive,1,0.7700,0,780
4565,357964,defensive,1,0.7700,0,781
4566,358030,defensive,1,0.7700,0,782
4567,358093,defensive,1,0.7700,0,783
4568,358155,defensive,1,0.7700,0,784
4569,358222,defensive,1,0.7800,0,785
4570,358293,defensive,0,0.7700,0,786
4571,358364,defensive,1,0.7700,0,787
4572,358439,defensive,1,0.7700,0,788
4573,358479,defensive,1,0.7700,0,789
4574,358548,defensive,1,0.7800,0,790
4575,358633,defensive,1,0.7800,0,791
4576,358750,defensive,0,0.7800,0,792
4577,358802,defensive,0,0.7700,0,793
4578,358886,defensive,1,0.7800,0,794
4579,359031,defensive,1,0.7800,0,795
4580,359093,defensive,1,0.7800,0,796
4581,359157,defensive,1,0.7800,0,797
4582,359228,defensive,1,0.7800,0,798
4583,359309,defensive,1,0.7800,0,799
4584,359371,defensive,1,0.7800,0,800
4585,359449,defensive,1,0.7800,0,801
4586,359520,defensive,1,0.7800,0,802
4587,359590,defensive,1,0.7800,0,803
4588,359732,defensive,1,0.7800,0,804
4589,359775,defensive,0,0.7700,0,805
4590,359852,defensive,0,0.7600,0,806
4591,359911,defensive,1,0.7700,0,807
4592,360008,defensive,0,0.7700,0,808
4593,360074,defensive,1,0.7700,0,809
4594,360202,defensive,1,0.7800,0,810
4595,360266,defensive,1,0.7800,0,811
4596,360334,defensive,1,0.7800,0,812
4597,360410,defensive,1,0.7800,0,813
4598,360470,defensive,1,0.7800,0,814
4599,360520,defensive,0,0.7700,0,815
4600,360564,defensive,0,0.7600,0,816
4601,360642,defensive,1,0.7600,0,817
4602,360714,defensive,1,0.7600,0,818
4603,360799,defensive,1,0.7600,0,819
4604,360860,defensive,1,0.7600,0,820
4605,361021,defensive,1,0.7600,0,821
4606,361106,defensive,1,0.7600,0,822
4607,361169,defensive,1,0.7600,0,823
4608,361244,defensive,1,0.7600,0,824
4609,361363,defensive,0,0.7600,0,825
4610,361438,defensive,1,0.7600,0,826
4611,361506,defensive,1,0.7600,0,827
4612,361595,defensive,1,0.7600,0,828
4613,361668,defensive,1,0.7600,0,829
4614,361711,defensive,0,0.7500,0,830
4615,361774,defensive,1,0.7500,0,831
4616,361834,defensive,1,0.7500,0,832
4617,361911,defensive,1,0.7600,0,833
4618,361983,defensive,1,0.7700,0,834
4619,362044,defensive,1,0.7700,0,835
4620,362097,defensive,0,0.7600,0,836
4621,362162,defensive,1,0.7600,0,837
4622,362277,defensive,1,0.7600,0,838
4623,362319,defensive,0,0.7600,0,839
4624,362393,defensive,1,0.7600,0,840
4625,362465,defensive,1,0.7600,0,841
4626,362562,defensive,1,0.7600,0,842
4627,362632,defensive,1,0.7600,0,843
4628,362698,defensive,1,0.7600,0,844
4629,362762,defensive,1,0.7600,0,845
4630,362802,defensive,0,0.7500,0,846
4631,362877,defensive,1,0.7500,0,847
4632,362958,defensive,0,0.7400,0,848
4633,363039,defensive,1,0.7500,0,849
4634,363114,defensive,1,0.7500,0,850
4635,363187,defensive,1,0.7500,0,851
4636,363269,defensive,1,0.7500,0,852
4637,363345,defensive,1,0.7600,0,853
4638,363423,defensive,1,0.7700,0,854
4639,363523,defensive,1,0.7800,0,855
4640,363596,defensive,1,0.7800,0,856
4641,363676,defensive,1,0.7800,0,857
4642,363736,defensive,1,0.7800,0,858
4643,363793,defensive,1,0.7900,0,859
4644,363835,defensive,0,0.7900,0,860
4645,363911,defensive,0,0.7900,0,861
4646,363978,defensive,1,0.7900,0,862
4647,364048,defensive,0,0.7800,0,863
4648,364134,defensive,1,0.7800,0,864
4649,364224,defensive,1,0.7900,0,865
4650,364290,defensive,1,0.7900,0,866
4651,364371,defensive,1,0.8000,0,867
4652,364440,defensive,1,0.8000,0,868
4653,364551,defensive,0,0.7900,0,869
4654,364641,defensive,1,0.7900,0,870
4655,364738,defensive,1,0.8000,0,871
4656,364804,defensive,0,0.7900,0,872
4657,364898,defensive,1,0.7900,0,873
4658,364972,defensive,1,0.8000,0,874
4659,365093,defensive,1,0.8000,0,875
4660,365167,defensive,1,0.8000,0,876
4661,365215,defensive,0,0.8000,0,877
4662,365291,defensive,1,0.8000,0,878
4663,365369,defensive,1,0.8000,0,879
4664,365437,defensive,1,0.8000,0,880
4665,365528,defensive,1,0.8000,0,881
4666,365576,defensive,0,0.7900,0,882
4667,365642,defensive,0,0.7800,0,883
4668,365704,defensive,1,0.7800,0,884
4669,365771,defensive,1,0.7800,0,885
4670,365911,defensive,1,0.7900,0,886
4671,365997,defensive,1,0.7900,0,887
4672,366068,defensive,0,0.7800,0,888
4673,366117,defensive,1,0.7800,0,889
4674,366193,defensive,1,0.7800,0,890
4675,366278,defensive,1,0.7800,0,891
4676,366330,defensive,0,0.7800,0,892
4677,366375,defensive,0,0.7800,0,893
4678,366458,defensive,1,0.7800,0,894
4679,366519,defensive,1,0.7800,0,895
4680,366595,defensive,1,0.7800,0,896
4681,366666,defensive,1,0.7800,0,897
4682,366754,defensive,1,0.7800,0,898
4683,366835,defensive,1,0.7800,0,899
4684,366904,defensive,1,0.7800,0,900
4685,366968,defensive,1,0.7800,0,901
4686,367014,defensive,0,0.7700,0,902
4687,367100,defensive,1,0.7700,0,903
4688,367177,defensive,1,0.7700,0,904
4689,367259,defensive,1,0.7800,0,905
4690,367337,defensive,1,0.7900,0,906
4691,367398,defensive,1,0.7900,0,907
4692,367478,defensive,1,0.8000,0,908
4693,367539,defensive,0,0.7900,0,909
4694,367647,defensive,1,0.7900,0,910
4695,367712,defensive,1,0.7900,0,911
4696,367778,defensive,0,0.7800,0,912
4697,367859,defensive,1,0.7800,0,913
4698,367927,defensive,1,0.7800,0,914
4699,368013,defensive,1,0.7900,0,915
4700,368056,defensive,0,0.7900,0,916
4701,368131,defensive,1,0.7900,0,917
4702,368261,defensive,1,0.7900,0,918
4703,368348,defensive,1,0.7900,0,919
4704,368471,defensive,0,0.7800,0,920
4705,368544,defensive,1,0.7800,0,921
4706,368604,defensive,1,0.7800,0,922
4707,368677,defensive,1,0.7800,0,923
4708,368747,defensive,1,0.7800,0,924
4709,368832,defensive,1,0.7900,0,925
4710,368892,defensive,1,0.7900,0,926
4711,368935,defensive,0,0.7800,0,927
4712,369004,defensive,0,0.7700,0,928
4713,369065,defensive,1,0.7700,0,929
4714,369137,defensive,1,0.7800,0,930
4715,369207,defensive,1,0.7800,0,931
4716,369267,defensive,1,0.7800,0,932
4717,369370,defensive,0,0.7700,0,933
4718,369437,defensive,0,0.7600,0,934
4719,369502,defensive,1,0.7600,0,935
4720,369571,defensive,1,0.7700,0,936
4721,369643,defensive,1,0.7700,0,937
4722,369710,defensive,1,0.7700,0,938
4723,369840,defensive,1,0.7800,0,939
4724,369926,defensive,1,0.7800,0,940
4725,369997,defensive,1,0.7800,0,941
4726,370066,defensive,1,0.7800,0,942
4727,370138,defensive,1,0.7800,0,943
4728,370207,defensive,0,0.7700,0,944
4729,370361,defensive,1,0.7700,0,945
4730,370422,defensive,0,0.7700,0,946
4731,370550,defensive,1,0.7700,0,947
4732,370653,defensive,0,0.7700,0,948
4733,370757,defensive,1,0.7700,0,949
4734,370807,defensive,1,0.7700,0,950
4735,370853,defensive,0,0.7600,0,951
4736,370895,defensive,0,0.7500,0,952
4737,370965,defensive,1,0.7500,0,953
4738,371029,defensive,1,0.7500,0,954
4739,371124,defensive,1,0.7500,0,955
4740,371200,defensive,1,0.7500,0,956
4741,371332,defensive,1,0.7500,0,957
4742,371397,defensive,1,0.7500,0,958
4743,371464,defensive,1,0.7500,0,959
4744,371531,defensive,1,0.7600,0,960
4745,371662,defensive,1,0.7700,0,961
4746,371715,defensive,0,0.7600,0,962
4747,371907,defensive,0,0.7600,0,963
4748,371982,defensive,1,0.7600,0,964
4749,372043,defensive,1,0.7600,0,965
4750,372103,defensive,1,0.7600,0,966
4751,372144,defensive,0,0.7500,0,967
4752,372215,defensive,1,0.7500,0,968
4753,372285,defensive,1,0.7600,0,969
4754,372348,defensive,1,0.7600,0,970
4755,372433,defensive,1,0.7600,0,971
4756,372497,defensive,1,0.7700,0,972
4757,372558,defensive,1,0.7700,0,973
4758,372631,defensive,1,0.7700,0,974
