game_idx,global_step,opponent,win,rolling,shift_idx,games_since_shift
4944,807470,defensive,1,0.9800,0,1949
4945,807597,defensive,1,0.9800,0,1950
4946,807725,defensive,1,0.9800,0,1951
4947,807857,defensive,1,0.9800,0,1952
4948,807978,defensive,1,0.9800,0,1953
4949,808092,defensive,1,0.9800,0,1954
4950,808229,defensive,1,0.9800,0,1955
4951,808326,defensive,0,0.9700,0,1956
4952,808530,defensive,1,0.9800,0,1957
4953,808798,defensive,1,0.9800,0,1958
4954,809068,defensive,1,0.9800,0,1959
4955,809184,defensive,1,0.9800,0,1960
4956,809333,defensive,1,0.9800,0,1961
4957,809474,defensive,1,0.9800,0,1962
4958,809594,defensive,1,0.9800,0,1963
4959,809720,defensive,1,0.9800,0,1964
4960,809813,defensive,1,0.9800,0,1965
4961,809944,defensive,1,0.9800,0,1966
4962,810070,defensive,1,0.9800,0,1967
4963,810191,defensive,1,0.9800,0,1968
4964,810328,defensive,1,0.9800,0,1969
4965,810447,defensive,1,0.9800,0,1970
4966,810584,defensive,1,0.9800,0,1971
4967,810709,defensive,1,0.9800,0,1972
4968,810821,defensive,1,0.9800,0,1973
4969,811079,defensive,1,0.9800,0,1974
4970,811171,defensive,1,0.9800,0,1975
4971,811308,defensive,1,0.9800,0,1976
4972,811495,defensive,1,0.9800,0,1977
4973,811629,defensive,1,0.9800,0,1978
4974,811767,defensive,1,0.9800,0,1979
4975,812005,defensive,1,0.9800,0,1980
4976,812121,defensive,1,0.9800,0,1981
4977,812263,defensive,1,0.9800,0,1982
4978,812382,defensive,1,0.9800,0,1983
4979,812531,defensive,1,0.9800,0,1984
4980,812650,defensive,1,0.9800,0,1985
4981,812803,defensive,1,0.9800,0,1986
4982,812937,defensive,1,0.9800,0,1987
4983,813075,defensive,1,0.9800,0,1988
4984,813210,defensive,1,0.9800,0,1989
4985,813334,defensive,1,0.9800,0,1990
4986,813473,defensive,1,0.9800,0,1991
4987,813607,defensive,1,0.9800,0,1992
4988,813735,defensive,1,0.9800,0,1993
4989,813869,defensive,1,0.9800,0,1994
4990,814016,defensive,1,0.9800,0,1995
4991,814156,defensive,1,0.9800,0,1996
4992,814288,defensive,1,0.9800,0,1997
4993,814408,defensive,1,0.9800,0,1998
4994,814561,defensive,1,0.9800,0,1999
4995,814720,defensive,1,0.9800,0,2000
4996,814863,defensive,1,0.9800,0,2001
4997,815014,defensive,1,0.9800,0,2002
4998,815185,defensive,1,0.9800,0,2003
4999,815477,defensive,1,0.9800,0,2004
5000,815595,defensive,1,0.9800,0,2005
5001,815715,defensive,1,0.9800,0,2006
5002,815833,defensive,1,0.9800,0,2007
5003,815968,defensive,1,0.9800,0,2008
5004,816062,defensive,1,0.9800,0,2009
5005,816181,defensive,1,0.9800,0,2010
5006,816335,defensive,1,0.9800,0,2011
5007,816524,defensive,1,0.9800,0,2012
5008,816650,defensive,1,0.9800,0,2013
5009,816774,defensive,1,0.9800,0,2014
5010,816907,defensive,1,0.9800,0,2015
5011,817049,defensive,1,0.9800,0,2016
5012,817250,defensive,1,0.9800,0,2017
5013,817402,defensive,1,0.9800,0,2018
5014,817552,defensive,1,0.9800,0,2019
5015,817743,defensive,1,0.9800,0,2020
5016,817907,defensive,1,0.9800,0,2021
5017,818056,defensive,1,0.9800,0,2022
5018,818188,defensive,1,0.9800,0,2023
5019,818327,defensive,1,0.9800,0,2024
5020,818447,defensive,1,0.9800,0,2025
5021,818581,defensive,1,0.9800,0,2026
5022,818706,defensive,1,0.9800,0,2027
5023,818838,defensive,1,0.9800,0,2028
5024,818983,defensive,1,0.9800,0,2029
5025,819163,defensive,1,0.9800,0,2030
5026,819290,defensive,1,0.9800,0,2031
5027,819429,defensive,1,0.9800,0,2032
5028,819562,defensive,1,0.9800,0,2033
5029,820914,defensive,1,0.9800,0,2034
5030,821032,defensive,1,0.9800,0,2035
5031,821182,defensive,1,0.9800,0,2036
5032,821277,defensive,1,0.9800,0,2037
5033,821403,defensive,1,0.9800,0,2038
5034,821531,defensive,1,0.9800,0,2039
5035,821727,defensive,1,0.9800,0,2040
5036,821847,defensive,1,0.9800,0,2041
5037,821979,defensive,1,0.9800,0,2042
5038,822107,defensive,1,0.9800,0,2043
5039,822241,defensive,1,0.9800,0,2044
5040,822364,defensive,1,0.9900,0,2045
5041,822512,defensive,1,0.9900,0,2046
5042,822641,defensive,1,0.9900,0,2047
5043,822737,defensive,1,0.9900,0,2048
5044,822900,defensive,1,0.9900,0,2049
5045,823042,defensive,1,0.9900,0,2050
5046,823219,defensive,1,0.9900,0,2051
5047,823372,defensive,1,0.9900,0,2052
5048,823502,defensive,1,0.9900,0,2053
5049,823630,defensive,1,0.9900,0,2054
5050,823801,defensive,1,0.9900,0,2055
5051,823943,defensive,1,1.0000,0,2056
5052,824075,defensive,1,1.0000,0,2057
5053,824194,defensive,1,1.0000,0,2058
5054,824366,defensive,1,1.0000,0,2059
5055,824502,defensive,1,1.0000,0,2060
5056,824690,defensive,1,1.0000,0,2061
5057,824813,defensive,1,1.0000,0,2062
5058,824940,defensive,1,1.0000,0,2063
5059,825059,defensive,1,1.0000,0,2064
5060,825186,defensive,1,1.0000,0,2065
5061,825356,defensive,1,1.0000,0,2066
5062,825506,defensive,1,1.0000,0,2067
5063,825630,defensive,1,1.0000,0,2068
5064,825762,defensive,1,1.0000,0,2069
5065,825887,defensive,1,1.0000,0,2070
5066,826023,defensive,1,1.0000,0,2071
5067,826147,defensive,1,1.0000,0,2072
5068,826278,defensive,1,1.0000,0,2073
5069,826406,defensive,1,1.0000,0,2074
5070,826539,defensive,1,1.0000,0,2075
5071,826656,defensive,1,1.0000,0,2076
5072,826774,defensive,1,1.0000,0,2077
5073,826898,defensive,1,1.0000,0,2078
5074,827077,defensive,1,1.0000,0,2079
5075,827245,defensive,1,1.0000,0,2080
5076,827362,defensive,1,1.0000,0,2081
5077,827498,defensive,1,1.0000,0,2082
5078,827616,defensive,1,1.0000,0,2083
5079,827747,defensive,1,1.0000,0,2084
5080,827877,defensive,1,1.0000,0,2085
5081,828023,defensive,1,1.0000,0,2086
5082,828159,defensive,1,1.0000,0,2087
5083,828281,defensive,1,1.0000,0,2088
5084,828401,defensive,1,1.0000,0,2089
5085,828662,defensive,1,1.0000,0,2090
5086,828800,defensive,1,1.0000,0,2091
5087,828930,defensive,1,1.0000,0,2092
5088,829072,defensive,1,1.0000,0,2093
5089,829204,defensive,1,1.0000,0,2094
5090,829320,defensive,1,1.0000,0,2095
5091,829456,defensive,1,1.0000,0,2096
5092,829588,defensive,1,1.0000,0,2097
5093,829741,defensive,1,1.0000,0,2098
5094,829863,defensive,1,1.0000,0,2099
5095,829992,defensive,1,1.0000,0,2100
5096,830115,defensive,1,1.0000,0,2101
5097,830252,defensive,1,1.0000,0,2102
5098,830381,defensive,1,1.0000,0,2103
5099,830509,defensive,1,1.0000,0,2104
5100,830598,defensive,0,0.9900,0,2105
5101,830762,defensive,1,0.9900,0,2106
5102,830907,defensive,1,0.9900,0,2107
5103,831148,defensive,1,0.9900,0,2108
5104,831271,defensive,1,0.9900,0,2109
5105,831401,defensive,1,0.9900,0,2110
5106,831527,defensive,1,0.9900,0,2111
5107,831774,defensive,1,0.9900,0,2112
5108,831907,defensive,1,0.9900,0,2113
5109,832033,defensive,1,0.9900,0,2114
5110,832123,defensive,1,0.9900,0,2115
5111,832245,defensive,1,0.9900,0,2116
5112,832374,defensive,1,0.9900,0,2117
5113,832519,defensive,1,0.9900,0,2118
5114,832674,defensive,1,0.9900,0,2119
5115,832792,defensive,1,0.9900,0,2120
5116,833092,defensive,1,0.9900,0,2121
5117,833211,defensive,1,0.9900,0,2122
5118,833344,defensive,1,0.9900,0,2123
5119,833464,defensive,1,0.9900,0,2124
5120,833582,defensive,1,0.9900,0,2125
5121,833712,defensive,1,0.9900,0,2126
5122,833838,defensive,1,0.9900,0,2127
5123,833965,defensive,0,0.9800,0,2128
5124,834090,defensive,1,0.9800,0,2129
5125,834226,defensive,1,0.9800,0,2130
5126,834375,defensive,1,0.9800,0,2131
5127,834498,defensive,1,0.9800,0,2132
5128,834622,defensive,1,0.9800,0,2133
5129,834746,defensive,1,0.9800,0,2134
5130,834839,defensive,0,0.9700,0,2135
5131,834963,defensive,1,0.9700,0,2136
5132,835108,defensive,1,0.9700,0,2137
5133,835404,defensive,1,0.9700,0,2138
5134,835676,defensive,1,0.9700,0,2139
5135,835800,defensive,1,0.9700,0,2140
5136,835948,defensive,1,0.9700,0,2141
5137,836164,defensive,1,0.9700,0,2142
5138,836284,defensive,1,0.9700,0,2143
5139,836438,defensive,1,0.9700,0,2144
5140,836635,defensive,1,0.9700,0,2145
5141,836759,defensive,1,0.9700,0,2146
5142,836887,defensive,1,0.9700,0,2147
5143,837011,defensive,1,0.9700,0,2148
5144,837130,defensive,1,0.9700,0,2149
5145,837251,defensive,1,0.9700,0,2150
5146,837378,defensive,1,0.9700,0,2151
5147,837510,defensive,1,0.9700,0,2152
5148,837663,defensive,1,0.9700,0,2153
5149,837781,defensive,1,0.9700,0,2154
5150,837910,defensive,1,0.9700,0,2155
5151,838052,defensive,1,0.9700,0,2156
5152,838151,defensive,0,0.9600,0,2157
5153,838272,defensive,1,0.9600,0,2158
5154,838393,defensive,1,0.9600,0,2159
5155,838528,defensive,1,0.9600,0,2160
5156,838675,defensive,1,0.9600,0,2161
5157,838814,defensive,1,0.9600,0,2162
5158,838945,defensive,1,0.9600,0,2163
5159,839071,defensive,1,0.9600,0,2164
5160,839197,defensive,1,0.9600,0,2165
5161,839377,defensive,1,0.9600,0,2166
5162,839508,defensive,1,0.9600,0,2167
5163,839630,defensive,1,0.9600,0,2168
5164,839753,defensive,1,0.9600,0,2169
5165,839921,defensive,1,0.9600,0,2170
5166,840049,defensive,1,0.9600,0,2171
5167,840149,defensive,0,0.9500,0,2172
5168,840295,defensive,1,0.9500,0,2173
5169,840416,defensive,1,0.9500,0,2174
5170,840546,defensive,1,0.9500,0,2175
5171,840679,defensive,1,0.9500,0,2176
5172,840822,defensive,1,0.9500,0,2177
5173,841735,defensive,1,0.9500,0,2178
5174,841953,defensive,1,0.9500,0,2179
5175,842073,defensive,1,0.9500,0,2180
5176,842217,defensive,1,0.9500,0,2181
5177,842375,defensive,1,0.9500,0,2182
5178,842522,defensive,1,0.9500,0,2183
5179,842644,defensive,1,0.9500,0,2184
5180,842767,defensive,1,0.9500,0,2185
5181,842889,defensive,1,0.9500,0,2186
5182,843034,defensive,1,0.9500,0,2187
5183,843151,defensive,1,0.9500,0,2188
5184,843426,defensive,1,0.9500,0,2189
5185,843547,defensive,1,0.9500,0,2190
5186,843680,defensive,1,0.9500,0,2191
5187,843805,defensive,1,0.9500,0,2192
5188,843898,defensive,1,0.9500,0,2193
5189,844022,defensive,1,0.9500,0,2194
5190,844191,defensive,1,0.9500,0,2195
5191,844328,defensive,1,0.9500,0,2196
5192,844459,defensive,1,0.9500,0,2197
5193,844579,defensive,1,0.9500,0,2198
5194,844795,defensive,1,0.9500,0,2199
5195,844947,defensive,1,0.9500,0,2200
5196,845158,defensive,1,0.9500,0,2201
5197,845336,defensive,1,0.9500,0,2202
5198,845501,defensive,1,0.9500,0,2203
5199,845628,defensive,1,0.9500,0,2204
5200,845746,defensive,1,0.9600,0,2205
5201,845895,defensive,1,0.9600,0,2206
5202,846015,defensive,1,0.9600,0,2207
5203,846157,defensive,1,0.9600,0,2208
5204,846279,defensive,1,0.9600,0,2209
5205,846394,defensive,1,0.9600,0,2210
5206,846518,defensive,1,0.9600,0,2211
5207,846652,defensive,1,0.9600,0,2212
5208,846774,defensive,1,0.9600,0,2213
5209,846901,defensive,1,0.9600,0,2214
5210,847029,defensive,1,0.9600,0,2215
5211,847151,defensive,1,0.9600,0,2216
5212,847297,defensive,1,0.9600,0,2217
5213,847430,defensive,1,0.9600,0,2218
5214,847579,defensive,1,0.9600,0,2219
5215,847713,defensive,1,0.9600,0,2220
5216,847837,defensive,1,0.9600,0,2221
5217,847998,defensive,1,0.9600,0,2222
5218,848117,defensive,1,0.9600,0,2223
5219,848270,defensive,1,0.9600,0,2224
5220,848419,defensive,1,0.9600,0,2225
5221,848558,defensive,1,0.9600,0,2226
5222,848681,defensive,1,0.9600,0,2227
5223,848848,defensive,1,0.9700,0,2228
5224,849014,defensive,1,0.9700,0,2229
5225,849134,defensive,1,0.9700,0,2230
5226,849253,defensive,1,0.9700,0,2231
5227,849395,defensive,1,0.9700,0,2232
5228,849518,defensive,1,0.9700,0,2233
5229,849640,defensive,1,0.9700,0,2234
5230,849760,defensive,1,0.9800,0,2235
5231,849883,defensive,1,0.9800,0,2236
5232,850028,defensive,1,0.9800,0,2237
5233,850157,defensive,1,0.9800,0,2238
5234,850385,defensive,1,0.9800,0,2239
5235,850519,defensive,1,0.9800,0,2240
5236,850702,defensive,1,0.9800,0,2241
5237,850825,defensive,1,0.9800,0,2242
5238,850963,defensive,1,0.9800,0,2243
5239,851094,defensive,1,0.9800,0,2244
5240,851230,defensive,1,0.9800,0,2245
5241,851350,defensive,1,0.9800,0,2246
5242,851470,defensive,1,0.9800,0,2247
5243,851586,defensive,1,0.9800,0,2248
5244,851709,defensive,1,0.9800,0,2249
5245,852065,defensive,1,0.9800,0,2250
5246,852186,defensive,1,0.9800,0,2251
5247,852315,defensive,1,0.9800,0,2252
5248,852496,defensive,1,0.9800,0,2253
5249,852660,defensive,1,0.9800,0,2254
5250,852819,defensive,1,0.9800,0,2255
5251,852942,defensive,1,0.9800,0,2256
5252,853040,defensive,1,0.9900,0,2257
5253,853173,defensive,1,0.9900,0,2258
5254,853318,defensive,1,0.9900,0,2259
5255,853446,defensive,1,0.9900,0,2260
5256,853570,defensive,1,0.9900,0,2261
5257,853714,defensive,1,0.9900,0,2262
5258,853839,defensive,1,0.9900,0,2263
5259,853976,defensive,1,0.9900,0,2264
5260,854266,defensive,1,0.9900,0,2265
5261,854434,defensive,1,0.9900,0,2266
5262,854550,defensive,1,0.9900,0,2267
5263,854690,defensive,1,0.9900,0,2268
5264,854820,defensive,1,0.9900,0,2269
5265,855035,defensive,1,0.9900,0,2270
5266,855207,defensive,1,0.9900,0,2271
5267,855350,defensive,1,1.0000,0,2272
5268,855477,defensive,1,1.0000,0,2273
5269,855574,defensive,1,1.0000,0,2274
5270,855741,defensive,1,1.0000,0,2275
5271,855872,defensive,1,1.0000,0,2276
5272,855989,defensive,1,1.0000,0,2277
5273,856120,defensive,1,1.0000,0,2278
5274,856262,defensive,1,1.0000,0,2279
5275,856386,defensive,1,1.0000,0,2280
5276,856518,defensive,1,1.0000,0,2281
5277,856650,defensive,1,1.0000,0,2282
5278,856772,defensive,1,1.0000,0,2283
5279,856970,defensive,1,1.0000,0,2284
5280,857097,defensive,1,1.0000,0,2285
5281,857245,defensive,1,1.0000,0,2286
5282,857377,defensive,1,1.0000,0,2287
5283,857498,defensive,1,1.0000,0,2288
5284,857636,defensive,1,1.0000,0,2289
5285,857920,defensive,1,1.0000,0,2290
5286,858210,defensive,1,1.0000,0,2291
5287,858347,defensive,1,1.0000,0,2292
5288,858477,defensive,1,1.0000,0,2293
5289,858782,defensive,1,1.0000,0,2294
5290,858929,defensive,1,1.0000,0,2295
5291,859049,defensive,1,1.0000,0,2296
5292,859175,defensive,1,1.0000,0,2297
5293,859269,defensive,0,0.9900,0,2298
5294,859546,defensive,1,0.9900,0,2299
5295,859701,defensive,1,0.9900,0,2300
5296,859835,defensive,1,0.9900,0,2301
5297,859964,defensive,1,0.9900,0,2302
5298,860090,defensive,1,0.9900,0,2303
5299,860223,defensive,1,0.9900,0,2304
5300,860350,defensive,1,0.9900,0,2305
5301,860571,defensive,1,0.9900,0,2306
5302,860700,defensive,1,0.9900,0,2307
5303,860832,defensive,1,0.9900,0,2308
5304,861052,defensive,1,0.9900,0,2309
5305,861175,defensive,1,0.9900,0,2310
5306,861334,defensive,1,0.9900,0,2311
5307,861556,defensive,1,0.9900,0,2312
5308,861789,defensive,1,0.9900,0,2313
5309,861939,defensive,1,0.9900,0,2314
5310,862069,defensive,1,0.9900,0,2315
5311,862261,defensive,1,0.9900,0,2316
5312,862422,defensive,1,0.9900,0,2317
5313,862547,defensive,1,0.9900,0,2318
5314,862671,defensive,1,0.9900,0,2319
5315,862764,defensive,1,0.9900,0,2320
5316,862880,defensive,1,0.9900,0,2321
5317,863139,defensive,1,0.9900,0,2322
5318,863268,defensive,1,0.9900,0,2323
5319,863456,defensive,1,0.9900,0,2324
5320,863576,defensive,1,0.9900,0,2325
5321,863758,defensive,1,0.9900,0,2326
5322,863902,defensive,1,0.9900,0,2327
5323,864072,defensive,1,0.9900,0,2328
5324,864199,defensive,1,0.9900,0,2329
5325,864328,defensive,1,0.9900,0,2330
5326,864445,defensive,1,0.9900,0,2331
5327,864583,defensive,1,0.9900,0,2332
5328,864717,defensive,1,0.9900,0,2333
5329,864848,defensive,1,0.9900,0,2334
5330,864967,defensive,1,0.9900,0,2335
5331,865091,defensive,1,0.9900,0,2336
5332,865190,defensive,0,0.9800,0,2337
5333,865282,defensive,0,0.9700,0,2338
5334,865406,defensive,1,0.9700,0,2339
5335,865534,defensive,1,0.9700,0,2340
5336,865637,defensive,0,0.9600,0,2341
5337,865764,defensive,1,0.9600,0,2342
5338,865884,defensive,1,0.9600,0,2343
5339,866019,defensive,1,0.9600,0,2344
5340,866155,defensive,1,0.9600,0,2345
5341,866287,defensive,1,0.9600,0,2346
5342,866384,defensive,1,0.9600,0,2347
5343,866506,defensive,1,0.9600,0,2348
5344,866627,defensive,1,0.9600,0,2349
5345,866783,defensive,1,0.9600,0,2350
5346,866901,defensive,1,0.9600,0,2351
5347,867042,defensive,1,0.9600,0,2352
5348,867135,defensive,1,0.9600,0,2353
5349,867251,defensive,1,0.9600,0,2354
5350,867378,defensive,1,0.9600,0,2355
5351,867505,defensive,1,0.9600,0,2356
5352,867657,defensive,1,0.9600,0,2357
5353,867909,defensive,1,0.9600,0,2358
5354,868077,defensive,1,0.9600,0,2359
5355,868196,defensive,1,0.9600,0,2360
5356,868335,defensive,1,0.9600,0,2361
5357,868457,defensive,1,0.9600,0,2362
5358,868553,defensive,1,0.9600,0,2363
5359,868691,defensive,1,0.9600,0,2364
5360,868824,defensive,1,0.9600,0,2365
5361,869063,defensive,1,0.9600,0,2366
5362,869216,defensive,1,0.9600,0,2367
5363,869358,defensive,1,0.9600,0,2368
5364,869483,defensive,1,0.9600,0,2369
5365,869701,defensive,1,0.9600,0,2370
5366,869942,defensive,1,0.9600,0,2371
5367,870065,defensive,1,0.9600,0,2372
5368,870198,defensive,1,0.9600,0,2373
5369,870322,defensive,1,0.9600,0,2374
5370,870440,defensive,1,0.9600,0,2375
5371,870561,defensive,1,0.9600,0,2376
5372,870699,defensive,1,0.9600,0,2377
5373,870821,defensive,1,0.9600,0,2378
5374,871017,defensive,1,0.9600,0,2379
5375,871215,defensive,1,0.9600,0,2380
5376,871354,defensive,1,0.9600,0,2381
5377,871588,defensive,1,0.9600,0,2382
5378,871724,defensive,1,0.9600,0,2383
5379,871851,defensive,1,0.9600,0,2384
5380,872032,defensive,1,0.9600,0,2385
5381,872184,defensive,1,0.9600,0,2386
5382,872328,defensive,1,0.9600,0,2387
5383,872468,defensive,1,0.9600,0,2388
5384,872675,defensive,1,0.9600,0,2389
5385,872785,defensive,0,0.9500,0,2390
5386,872905,defensive,1,0.9500,0,2391
5387,873051,defensive,1,0.9500,0,2392
5388,873195,defensive,1,0.9500,0,2393
5389,873343,defensive,1,0.9500,0,2394
5390,873489,defensive,1,0.9500,0,2395
5391,873618,defensive,1,0.9500,0,2396
5392,873741,defensive,1,0.9500,0,2397
5393,873863,defensive,1,0.9600,0,2398
5394,874022,defensive,1,0.9600,0,2399
5395,874264,defensive,1,0.9600,0,2400
5396,874394,defensive,1,0.9600,0,2401
5397,874569,defensive,1,0.9600,0,2402
5398,874708,defensive,1,0.9600,0,2403
5399,874829,defensive,1,0.9600,0,2404
5400,874977,defensive,1,0.9600,0,2405
5401,875131,defensive,1,0.9600,0,2406
5402,875254,defensive,1,0.9600,0,2407
5403,875404,defensive,1,0.9600,0,2408
5404,875536,defensive,1,0.9600,0,2409
5405,875758,defensive,1,0.9600,0,2410
5406,875884,defensive,1,0.9600,0,2411
5407,876009,defensive,1,0.9600,0,2412
5408,876138,defensive,1,0.9600,0,2413
5409,876294,defensive,1,0.9600,0,2414
5410,876434,defensive,1,0.9600,0,2415
5411,876559,defensive,1,0.9600,0,2416
5412,876709,defensive,1,0.9600,0,2417
5413,876831,defensive,1,0.9600,0,2418
5414,876974,defensive,1,0.9600,0,2419
5415,877067,defensive,1,0.9600,0,2420
5416,877187,defensive,1,0.9600,0,2421
5417,877387,defensive,1,0.9600,0,2422
5418,877507,defensive,1,0.9600,0,2423
5419,877675,defensive,1,0.9600,0,2424
5420,877790,defensive,1,0.9600,0,2425
5421,878037,defensive,1,0.9600,0,2426
5422,878164,defensive,1,0.9600,0,2427
5423,878290,defensive,1,0.9600,0,2428
5424,878609,defensive,1,0.9600,0,2429
5425,878757,defensive,1,0.9600,0,2430
5426,878919,defensive,1,0.9600,0,2431
5427,879042,defensive,1,0.9600,0,2432
5428,879306,defensive,1,0.9600,0,2433
5429,879439,defensive,1,0.9600,0,2434
5430,879606,defensive,1,0.9600,0,2435
5431,879723,defensive,1,0.9600,0,2436
5432,879839,defensive,1,0.9700,0,2437
5433,880023,defensive,1,0.9800,0,2438
5434,880172,defensive,1,0.9800,0,2439
5435,880306,defensive,1,0.9800,0,2440
5436,880467,defensive,1,0.9900,0,2441
5437,880640,defensive,1,0.9900,0,2442
5438,880791,defensive,1,0.9900,0,2443
5439,880916,defensive,1,0.9900,0,2444
5440,881035,defensive,1,0.9900,0,2445
5441,881158,defensive,1,0.9900,0,2446
5442,881297,defensive,1,0.9900,0,2447
5443,881424,defensive,1,0.9900,0,2448
5444,881596,defensive,1,0.9900,0,2449
5445,881921,defensive,1,0.9900,0,2450
5446,882041,defensive,1,0.9900,0,2451
5447,882165,defensive,1,0.9900,0,2452
5448,882289,defensive,1,0.9900,0,2453
5449,882415,defensive,1,0.9900,0,2454
5450,882547,defensive,1,0.9900,0,2455
5451,882677,defensive,1,0.9900,0,2456
5452,882803,defensive,1,0.9900,0,2457
5453,882928,defensive,1,0.9900,0,2458
5454,883026,defensive,1,0.9900,0,2459
5455,883162,defensive,1,0.9900,0,2460
5456,883288,defensive,1,0.9900,0,2461
5457,883411,defensive,1,0.9900,0,2462
5458,883535,defensive,1,0.9900,0,2463
5459,883659,defensive,1,0.9900,0,2464
5460,883784,defensive,1,0.9900,0,2465
5461,883926,defensive,1,0.9900,0,2466
5462,885278,defensive,1,0.9900,0,2467
5463,885419,defensive,1,0.9900,0,2468
5464,885604,defensive,1,0.9900,0,2469
5465,885756,defensive,1,0.9900,0,2470
5466,885884,defensive,1,0.9900,0,2471
5467,886016,defensive,1,0.9900,0,2472
5468,886138,defensive,1,0.9900,0,2473
5469,886265,defensive,1,0.9900,0,2474
5470,886382,defensive,1,0.9900,0,2475
5471,886505,defensive,1,0.9900,0,2476
5472,886637,defensive,1,0.9900,0,2477
5473,886763,defensive,1,0.9900,0,2478
5474,886891,defensive,1,0.9900,0,2479
5475,887008,defensive,1,0.9900,0,2480
5476,887155,defensive,1,0.9900,0,2481
5477,887271,defensive,1,0.9900,0,2482
5478,887417,defensive,1,0.9900,0,2483
5479,887541,defensive,1,0.9900,0,2484
5480,887718,defensive,1,0.9900,0,2485
5481,887841,defensive,1,0.9900,0,2486
5482,887972,defensive,1,0.9900,0,2487
5483,888125,defensive,1,0.9900,0,2488
5484,888302,defensive,1,0.9900,0,2489
5485,888428,defensive,1,1.0000,0,2490
5486,888568,defensive,1,1.0000,0,2491
5487,888690,defensive,1,1.0000,0,2492
5488,888889,defensive,1,1.0000,0,2493
5489,888979,defensive,0,0.9900,0,2494
5490,889108,defensive,1,0.9900,0,2495
5491,889392,defensive,1,0.9900,0,2496
5492,889562,defensive,1,0.9900,0,2497
5493,889708,defensive,1,0.9900,0,2498
5494,889840,defensive,1,0.9900,0,2499
5495,889968,defensive,1,0.9900,0,2500
5496,890122,defensive,1,0.9900,0,2501
5497,890250,defensive,1,0.9900,0,2502
5498,890380,defensive,1,0.9900,0,2503
5499,890472,defensive,0,0.9800,0,2504
5500,890597,defensive,1,0.9800,0,2505
5501,890722,defensive,1,0.9800,0,2506
5502,890850,defensive,1,0.9800,0,2507
5503,890979,defensive,1,0.9800,0,2508
5504,891102,defensive,1,0.9800,0,2509
5505,891269,defensive,1,0.9800,0,2510
5506,891394,defensive,1,0.9800,0,2511
5507,891520,defensive,1,0.9800,0,2512
5508,891655,defensive,1,0.9800,0,2513
5509,891812,defensive,1,0.9800,0,2514
5510,891958,defensive,1,0.9800,0,2515
5511,892129,defensive,1,0.9800,0,2516
5512,892252,defensive,1,0.9800,0,2517
5513,892383,defensive,1,0.9800,0,2518
5514,892522,defensive,1,0.9800,0,2519
5515,892650,defensive,1,0.9800,0,2520
5516,892765,defensive,1,0.9800,0,2521
5517,892886,defensive,1,0.9800,0,2522
5518,893015,defensive,1,0.9800,0,2523
5519,893133,defensive,1,0.9800,0,2524
5520,893225,defensive,0,0.9700,0,2525
5521,893341,defensive,1,0.9700,0,2526
5522,893464,defensive,1,0.9700,0,2527
5523,893581,defensive,1,0.9700,0,2528
5524,893704,defensive,1,0.9700,0,2529
5525,893832,defensive,1,0.9700,0,2530
5526,893963,defensive,1,0.9700,0,2531
5527,894280,defensive,1,0.9700,0,2532
5528,894463,defensive,1,0.9700,0,2533
5529,894607,defensive,1,0.9700,0,2534
5530,894728,defensive,1,0.9700,0,2535
5531,894852,defensive,1,0.9700,0,2536
5532,894973,defensive,1,0.9700,0,2537
5533,895110,defensive,1,0.9700,0,2538
5534,895251,defensive,1,0.9700,0,2539
5535,895375,defensive,1,0.9700,0,2540
5536,895498,defensive,1,0.9700,0,2541
5537,895629,defensive,1,0.9700,0,2542
5538,895860,defensive,1,0.9700,0,2543
5539,896042,defensive,1,0.9700,0,2544
5540,896164,defensive,1,0.9700,0,2545
5541,896316,defensive,1,0.9700,0,2546
5542,896437,defensive,1,0.9700,0,2547
5543,896560,defensive,1,0.9700,0,2548
5544,896750,defensive,1,0.9700,0,2549
5545,896847,defensive,1,0.9700,0,2550
5546,896972,defensive,1,0.9700,0,2551
5547,897098,defensive,1,0.9700,0,2552
5548,897222,defensive,1,0.9700,0,2553
5549,897375,defensive,1,0.9700,0,2554
5550,897491,defensive,1,0.9700,0,2555
5551,897613,defensive,1,0.9700,0,2556
5552,897735,defensive,1,0.9700,0,2557
5553,897915,defensive,1,0.9700,0,2558
5554,898032,defensive,1,0.9700,0,2559
5555,898156,defensive,1,0.9700,0,2560
5556,898280,defensive,1,0.9700,0,2561
5557,898407,defensive,1,0.9700,0,2562
5558,898524,defensive,1,0.9700,0,2563
5559,898748,defensive,1,0.9700,0,2564
5560,898881,defensive,1,0.9700,0,2565
5561,899006,defensive,1,0.9700,0,2566
5562,899195,defensive,1,0.9700,0,2567
5563,899388,defensive,1,0.9700,0,2568
5564,899510,defensive,1,0.9700,0,2569
5565,899747,defensive,1,0.9700,0,2570
5566,899889,defensive,1,0.9700,0,2571
5567,900012,defensive,1,0.9700,0,2572
5568,900303,defensive,1,0.9700,0,2573
5569,900432,defensive,0,0.9600,0,2574
5570,900557,defensive,1,0.9600,0,2575
5571,900684,defensive,1,0.9600,0,2576
5572,900778,defensive,1,0.9600,0,2577
5573,900898,defensive,1,0.9600,0,2578
5574,901020,defensive,1,0.9600,0,2579
5575,901162,defensive,1,0.9600,0,2580
5576,901307,defensive,1,0.9600,0,2581
5577,901427,defensive,1,0.9600,0,2582
